english word,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,review,sentence
forward,0,0,0,0,0,0,0,0,349,29
back,0,0,0,0,0,0,0,0,349,29
terrific,0,0,0,0,0,1,0,0,350,0
conscientious,0,0,0,1,0,0,0,0,350,0
service,0,0,0,0,0,0,0,0,350,0
front,0,0,0,0,0,0,0,0,350,0
desk,0,0,0,0,0,0,0,0,350,0
staff,0,0,0,0,0,0,0,0,350,0
bed,0,0,0,0,0,0,0,0,350,1
large,0,0,0,0,0,0,0,0,350,1
room,0,0,0,0,0,0,0,0,350,1
area,0,0,0,0,0,0,0,0,350,1
wonderful,0,0,0,1,1,0,1,0,350,2
ratio,0,0,0,0,0,0,0,0,350,2
excellent,0,0,0,1,0,0,1,0,350,3
location,0,0,0,0,0,0,0,0,350,3
transportation,0,0,0,0,0,0,0,0,350,3
shopping,0,0,1,1,1,0,1,0,350,3
stay,0,0,0,0,0,0,0,0,351,0
read,0,0,0,0,0,0,0,0,351,0
favorable,0,0,1,1,1,0,1,0,351,0
review,0,0,0,0,0,0,0,0,351,0
floor,0,0,0,0,0,0,0,0,351,1
executive,0,0,0,0,0,0,0,0,351,1
suite,0,0,0,0,0,0,0,0,351,1
face,0,0,0,0,0,0,0,0,351,1
avenue,0,0,0,0,0,0,0,0,351,1
hotel,0,0,0,0,0,0,0,0,351,2
location,0,0,0,0,0,0,0,0,351,2
restaurant,0,0,0,0,0,0,0,0,351,2
walk,0,0,0,0,0,0,0,0,351,2
distance,0,0,0,0,0,0,0,0,351,2
block,0,0,0,0,0,0,0,0,351,2
subway,0,0,0,0,0,0,0,0,351,2
station,0,0,0,0,0,0,0,0,351,2
lot,0,0,0,0,0,0,0,0,351,2
grocery,0,0,0,0,0,0,0,0,351,2
store,0,0,1,0,0,0,0,0,351,2
friendly,0,0,1,1,0,0,1,0,351,2
reception,0,0,0,0,0,0,0,0,351,2
staff,0,0,0,0,0,0,0,0,351,2
efficient,0,0,1,1,0,0,0,0,351,3
access,0,0,0,0,0,0,0,0,351,4
device,0,0,0,0,0,0,0,0,351,4
simultaneously,0,0,0,0,0,0,0,0,351,4
room,0,0,0,0,0,0,0,0,351,5
service,0,0,0,0,0,0,0,0,351,5
suite,0,0,0,0,0,0,0,0,351,6
large,0,0,0,0,0,0,0,0,351,6
handy,0,0,0,0,0,0,0,0,351,6
people,0,0,0,0,0,0,0,0,351,7
plenty,0,0,0,0,0,0,0,0,351,7
drawer,0,0,0,0,0,0,0,0,351,7
store,0,0,1,0,0,0,0,0,351,7
space,0,0,0,0,0,0,0,0,351,7
sofa,0,0,0,0,0,0,0,0,351,7
small,0,0,0,0,0,0,0,0,351,7
din,0,0,0,0,0,0,0,0,351,7
table,0,0,0,0,0,0,0,0,351,7
chair,0,0,0,0,0,0,0,0,351,7
beware,0,1,1,0,0,0,0,0,351,8
pick,0,0,0,0,0,0,0,0,351,8
large,0,0,0,0,0,0,0,0,351,9
flat,0,0,0,0,0,0,0,0,351,9
screen,0,0,0,0,0,0,0,0,351,9
set,0,0,0,0,0,0,0,0,351,9
program,0,0,0,0,0,0,0,0,351,9
limit,0,0,0,0,0,0,0,0,351,9
channel,0,0,0,0,0,0,0,0,351,9
german,0,0,0,0,0,0,0,0,351,9
channel,0,0,0,0,0,0,0,0,351,9
add,0,0,0,0,0,0,0,0,351,9
international,0,0,0,0,0,0,0,0,351,9
property,0,0,0,0,0,0,0,0,351,9
bathroom,0,0,0,0,0,0,0,0,351,10
magnify,0,0,0,0,0,0,0,0,351,10
mirror,0,0,0,0,0,0,0,0,351,10
towel,0,0,0,0,0,0,0,0,351,10
good,0,0,1,1,1,0,1,0,351,10
standard,0,0,0,0,0,0,0,0,351,10
bed,0,0,0,0,0,0,0,0,351,11
good,0,0,1,1,1,0,1,0,351,11
choice,0,0,0,0,0,0,0,0,351,11
pillow,0,0,0,0,0,0,0,0,351,11
sleep,0,0,0,0,0,0,0,0,351,11
quality,0,0,0,0,0,0,0,0,351,11
greatly,0,0,0,0,0,0,0,0,351,11
persistent,0,0,0,0,0,0,0,0,351,11
noise,0,0,0,0,0,0,0,0,351,11
window,0,0,0,0,0,0,0,0,351,12
site,0,0,0,0,0,0,0,0,351,12
call,0,0,0,0,0,0,0,0,351,12
kind,0,0,0,1,0,0,1,0,351,12
street,0,0,0,0,0,0,0,0,351,12
noise,0,0,0,0,0,0,0,0,351,12
pour,0,0,0,0,0,0,0,0,351,12
room,0,0,0,0,0,0,0,0,351,12
shout,1,0,0,0,1,0,0,0,351,12
whistle,0,0,0,0,0,0,0,0,351,12
late,0,0,0,0,0,1,0,0,351,12
night,0,0,0,0,0,0,0,0,351,12
police,0,1,0,1,0,0,0,0,351,12
fire,0,1,0,0,0,0,0,0,351,12
siren,0,1,0,0,0,0,0,0,351,12
night,0,0,0,0,0,0,0,0,351,12
long,0,0,1,0,0,0,0,0,351,12
delivery,0,0,1,0,0,0,0,0,351,12
truck,0,0,0,1,0,0,0,0,351,12
early,0,0,0,0,0,0,0,0,351,12
morning,0,0,0,0,0,0,0,0,351,12
breakfast,0,0,0,0,0,0,0,0,351,13
expect,0,0,1,1,1,0,0,0,351,13
previous,0,0,0,0,0,0,0,0,351,13
review,0,0,0,0,0,0,0,0,351,13
usual,0,0,0,1,0,0,0,0,351,14
continental,0,0,0,0,0,0,0,0,351,14
type,0,0,0,0,0,0,0,0,351,14
pay,0,0,1,1,0,0,1,0,351,14
hotel,0,0,0,0,0,0,0,0,351,14
complement,0,0,1,1,1,0,1,0,351,14
upstairs,0,0,0,0,0,0,0,0,351,14
fruit,0,0,0,0,0,0,0,0,351,14
buy,0,0,0,0,0,0,0,0,351,14
breakfast,0,0,0,0,0,0,0,0,351,15
room,0,0,0,0,0,0,0,0,351,15
cramp,0,0,1,0,0,0,0,0,351,15
minor,0,0,0,0,0,0,0,0,351,15
problem,0,1,0,0,0,1,0,0,351,15
vacation,0,0,1,0,0,0,1,0,351,15
manage,0,0,0,1,0,0,0,0,351,15
time,0,0,1,0,0,0,0,0,351,15
avoid,0,1,0,0,0,0,0,0,351,15
breakfast,0,0,0,0,0,0,0,0,351,15
peak,0,0,0,0,0,0,0,0,351,15
time,0,0,1,0,0,0,0,0,351,15
hotel,0,0,0,0,0,0,0,0,351,16
adequate,0,0,0,0,0,0,0,0,351,16
short,0,0,0,0,0,0,0,0,351,16
stay,0,0,0,0,0,0,0,0,351,16
suit,0,0,0,0,0,0,0,0,351,16
child,0,0,1,0,0,0,1,0,351,16
travel,0,0,0,0,0,0,0,0,352,0
business,0,0,0,0,0,0,0,0,352,0
year,0,0,0,0,0,0,0,0,352,0
stay,0,0,0,0,0,0,0,0,352,1
hotel,0,0,0,0,0,0,0,0,352,1
location,0,0,0,0,0,0,0,0,352,1
city,0,0,0,0,0,0,0,0,352,1
business,0,0,0,0,0,0,0,0,352,1
felt,0,0,0,0,0,0,0,0,352,2
residence,0,0,0,0,0,0,0,0,352,3
building,0,0,0,0,0,0,0,0,352,3
transient,0,0,0,0,0,0,0,0,352,3
hotel,0,0,0,0,0,0,0,0,352,3
quiet,0,0,0,0,0,1,0,0,352,3
location,0,0,0,0,0,0,0,0,352,3
beat,0,0,0,0,0,0,0,0,352,3
agree,0,0,0,0,0,0,0,0,352,4
previous,0,0,0,0,0,0,0,0,352,4
reviewer,0,0,0,0,0,0,0,0,352,4
leave,0,0,0,0,1,1,0,0,352,4
joke,0,0,0,0,0,0,0,0,352,4
front,0,0,0,0,0,0,0,0,352,4
desk,0,0,0,0,0,0,0,0,352,4
call,0,0,0,0,0,0,0,0,352,4
real,0,0,0,1,0,0,0,0,352,4
estate,0,0,0,0,0,0,0,0,352,4
agent,0,0,0,0,0,0,0,0,352,4
sherry,0,0,0,0,0,0,0,0,352,5
market,0,0,0,0,0,0,0,0,352,6
pied,0,0,0,0,0,0,0,0,352,6
call,0,0,0,0,0,0,0,0,352,6
hotel,0,0,0,0,0,0,0,0,352,7
rave,1,0,0,1,1,0,1,1,352,7
make,0,0,0,0,0,0,0,0,352,8
entire,0,0,0,0,0,0,0,0,352,8
staff,0,0,0,0,0,0,0,0,352,8
friendly,0,0,1,1,0,0,1,0,352,8
elevator,0,0,0,0,0,0,0,0,352,9
operator,0,0,0,0,0,0,0,0,352,9
evoke,0,0,0,0,0,0,0,0,352,9
era,0,0,0,0,0,0,0,0,352,9
service,0,0,0,0,0,0,0,0,352,9
style,0,0,0,0,0,0,0,0,352,9
feel,0,0,0,0,0,0,0,0,352,10
busy,0,0,0,0,0,0,0,0,352,10
day,0,0,0,0,0,0,0,0,352,10
sherry,0,0,0,0,0,0,0,0,352,10
place,0,0,0,0,0,0,0,0,352,10
stay,0,0,0,0,0,0,0,0,352,10
caveat,0,0,0,0,0,0,0,0,352,11
leave,0,0,0,0,1,1,0,0,352,11
room,0,0,0,0,0,0,0,0,352,11
appointment,0,0,0,0,0,0,0,0,352,11
visit,0,0,0,0,0,0,0,0,352,11
star,0,0,1,1,0,0,1,0,352,12
triple,0,0,0,0,0,0,0,0,352,12
